,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,cleaned_text,label
250,250,250,250,250,rt how children can wear hashtag_mask safely facewithmedicalmaskbackhandindexpointingdowndarkskintone children must clean handssoapopenhandsdarkskintonedroplet maintain safe distancestraightruler stop spread,real
251,251,251,251,251,maralago tests positive for coronavirus hashtag_donaldtrump hashtag_coronavirus hashtag_mikepence hashtag_maralago hashtag_kayleighmcenany,fake
252,252,252,252,252,covid vaccine oxford university success people cured,fake
253,253,253,253,253,the confirmation earlier today second death linked covid last two days means number covid related deaths new zealand is,real
254,254,254,254,254,this photo shows french nurses holding sign denounce police violence,fake
255,255,255,255,255,our daily update is published states reported k new cases covid solid k tests covid deaths today our day average deaths is,real
256,256,256,256,256,who warns against consuming cabbage prevent covid,fake
257,257,257,257,257,hashtag_coronavirusupdates roundpushpintotal hashtag_covid cases india september playbutton cureddischargedmigrated playbutton active cases playbutton deaths total covid confirmed cases cureddischargedmigratedactive casesdeaths,real
258,258,258,258,258,the weekend lag effect is pronounced death reporting for example last week ca reported deaths monday tues az reported death mon tues today az reported deaths ca all data are outputs complicated human processes,real
259,259,259,259,259,most know is strong weekend effect hits sundays mondays especially reporting covid deaths sundays are highlighted red,real
260,260,260,260,260,with new infections maharashtra records highest singleday spike state far starting pm tomorrow manipur go complete lockdown days bhopal madhya pradesh impose citywide lockdown july august hashtag_covid hashtag_coronavirusfacts,fake
261,261,261,261,261,louisiana has posted record case counts backtoback reporting saturday one positive thread compare hospitalizations cases charts is clear are diagnosing infections on la is first peak did tests today,real
262,262,262,262,262,a whatsapp forward attributed cnn claims dr li wenliang whistleblower chinese government is propaganda covid has documented research report according report chemicals like methylxanthine theobromine theophylline stimulate compounds can ward virus human body with least average performing immune system,fake
263,263,263,263,263,we are debunking misinformation coronavirus why because hoaxes travel fast numbers causes growing outbreak need clarification,fake
264,264,264,264,264,more detail one is sharpest observers is livestream,real
265,265,265,265,265,a person has released quarantine isolation does pose risk spreading hashtag_covid people share facts hashtag_coronavirus disease,real
266,266,266,266,266,the pandemic has opened door physicians online learning physicians new medscape report finds,real
267,267,267,267,267,young people have greater chance killed hpv vaccine covid,fake
268,268,268,268,268,there is pandemic,fake
269,269,269,269,269,a growing number states cities are requiring face covering anyone leaving home learn best materials make face mask properly wear care,real
270,270,270,270,270,amoxi capsule made us is medicine can completely cure covid egyptian health minister arrive italy with secret coronavirus cure dr charles lieber harvard professor has arrested usa manufacturing coronavirus selling china a video news report wcvb tv station boston massachusetts is shared with facebook post mountain matterhorn switzerland lit three colours indian flag token gratitude india sending hydroxychloroquine alazhar imam said is considering exceptions ramadan fasting research says mouth must kept wet prevent covid japanese nobel tasuku honjo says coronavirus created wuhan laboratory a man collapses minutes showing covid symptoms india celebrities spreading misinformation coronavirus janata curfew india multiple posts shared repeatedly facebook twitter since march claim israel has reported zero deaths novel coronavirus causes disease covid the posts also claim israeli citizens have protected covid drinking remedy hot water lemon baking soda purportedly kills virus cdc suddenly lost deaths coronavirus data thus proving virus is serious seems photos coronavirus patients treated road italy indian actor shah rukh khan donated money pakistan fight coronavirus did help india russian president vladimir putin has ordered russia population stay home days face five years jail indian army has setup bed quarantine facility rajasthan is barmer leonardo da vinci hospital covid reference hospital fortaleza brazil is empty a video proves one areas open public president trump is claim inherited ventilators obama administration an audio unidentified person links virus causes covid with massive flu vaccination campaign black body bags referred deaths new york reason lockdown is essential mustard oil prevents person getting infected with covid north carolina health department is telling hospitals decide do elective surgeries won eligible receive protective equipment state after coronavirus pandemic chinese president said is china is time lead world the nurses boris johnson claimed saved life are registered uk a claim india ministry home affairs has made punishable offense citizens publish posts social media novel coronavirus has shared repeatedly facebook twitter whatsapp says nancy pelosi caught trying include abortion funding bill combat coronavirus a video man rebuking foreigners has viewed thousands times social media alongside claim guinean government has ordered arrest chinese nationals country awaiting safe return guineans china the us is country earth is protesting locked photo kurnool mla hafeez khan making nurse touch feet religious head viswabharathi medical college had come covid quarantine facility new york state governor shows data proves isolation is ineffective against covid homeopathic product oscillococcinum protects against covid cdc admitted lying covid death stats notice preparing emergency drugs released social media alumni seoul national university college medicine belgian doctors turn back who director dr li wenliang chinese whistleblower doctor has proposed drinking tea can cure covid any person arrested violating lockdown night will get bail lockdown is state gujarat india us president donald trump tested positive covid a picture with quote doctor vincenzo puro allegedly said asymptomatic people can infect others virus is lethal pandemic is hoax prince charles recovered covid with help ayurvedic treatment a video shows superintendent police announcing extension lokckdown maharashtra india till may a whatsapp audio claims infanta sofa hospital madrid has children serious condition due covid are three children talavera de la reina hospital video shows coronavirus patients doctors a video claims show nigerian government has spent us million import chinese doctors supplies riots london due unavailability food items the united kingdom will locked tonight army soldiers take uk streets a set claims passed instructions followed covid pandemic period facebook post claims latvian app apturi covid stop covid created warn people have close infected person will used government can track people contact list record locations aaj tak channel aired program said drinking alcohol smoking weed can cure covid president donald trump tweeted coronavirus vaccine israel stock market economy even stronger besides us israel best inventions judaism olives wonderful vaccine will stop corona dead around world can make vaccines bombed have possible without peace i created israel italy official giulio gallera china lies us the date china provided is false italy has become wuhan medical system has breakdown joo doria governor so paulo forbade doctors give chloroquine covid patients a blog post has shared thousands times multiple facebook posts claim shows video baby died infected with novel coronavirus causes disease covid a vaccine coronavirus available since video showing policemen picking banknotes with sticks linking with coronavirus we can make vaccine works flu vaccine respiratory syncytial virus rsv can cure cancer yet somehow scientists can make vaccine covid six months mumbai pune is going military lockdown what need do defeat coronavirus is consume alkaline foods virus ph level indian actor aamir khan gives rs poor people kg wheat flour the photo shows funeral turkish deceased general aytac yalman due covid the coronavirus responsible covid is mix sars hiv two doctors bakersfield california said press conference isolation measures affect immune system unrestrictive controls countries like sweden have worked article says vatican confirmed pope two assistants have coronavirus herbal tea made malunggay kamias leaves is cure covid disease caused novel coronavirus a video police officers immobilizing screaming woman the caption states were beaten police refuse go houses lockdown minas gerais brazil cuba is low number covid deaths is due use hydroxychloroquine treat patients a video doctor linked antivaccine movement chinda brandolino origin covid there is confirmed case coronavirus bogot hospital a video showing migrant laborers surat city india are sent back surat home states refused take back state border ohio gov mike dewine released prisoners is warning residents possible crime wave it is virus g is causing disease deaths an arrest federal bureau investigation fbi professor had ties china is connected coronavirus pandemic a photo list purported symptoms treatments novel coronavirus causes disease covid has shared hundreds times multiple posts facebook twitter instagram the purported remedies include daily dose vitamins exposure sunlight diet alkaline foods police catches coronavirus positive patient road in second viral video man lifts shirt challenges aa police officer is pointing gun another police officer kicks man behind pins road makes arrest the text overlaid video reads italy says lockdown mean,fake
