,cleaned_text,label
295,hashtagindiafightscorona collaborative determine fight hashtagcovid india scale new peak high number patient recover discharge yesterday,real
296,simpson predict new coronavirus outbreak,fake
297,hashtagswasthabharat national telemedicine service complete lakh consultation,real
298,rt nearly lakh test conduct single day high testsday far secretary,real
299,bollywood actress aishwarya rai host coronavirus telethonauction mumbai hashtagindia hashtagauction hashtagbollywood,fake
300,new numerous hashtagcovid outbreak recent cruise ship voyage extend previous sail order prevent spread covid crew onboard,real
301,post new number miss private lab go hurt transparency severely think,real
302,number hashtagcovid case state continue decline day covid widespread area especially south west aug report nearly death day week datum,real
303,update hashtagcoronavirus europe country rightarrow population infect hashtagcovid th march rightarrowintervention impact control epidemic rightarrowintervention save life japanesesymbolforbeginnerreport,real
304,indian medium outlet claim man madhya pradesh khargone pass away covid,fake
305,hashtagcoronavirusupdate statewise detail total confirm hashtagcovid case till september rightarrowstate confirm case rightarrowstate confirm case rightarrowstates confirm case rightarrowtotal confirm case far,real
306,rt new hashtagcovid information available help decide precaution includi,real
307,tunisian president qais say order dispatch medical delegation algeria help fight cove,fake
308,observation south africa hit hard tb ban hcq bad corona stats africa great anti malarial ivermectin routinely observation well uk sure,fake
309,update hashtagcovidscience hashtagcovid brazil rightarrowpercentage infect population paulo amazona rightarrow drop reproduction number r follow intervention rightarrowr epidemic control japanesesymbolforbeginnerreport,real
310,new covidnet datum report hashtagcovid hospitalization raceethnicity info compare resident covidnet county nonhispanic black people disproportionately affect covid hospitalization,real
311,president donald trump attend recital quran verses fight coronavirus,fake
312,loudspeaker hashtagcoronavirusupdate roundpushpin hashtagcovid india tracker september rightarrowconfirmed case rightarrowrecovere thumbsup rightarrowactive case rightarrowdeath hashtagindiafightscorona hashtagindiawillwin hashtagstaysafe,real
313,hashtagindiafightscorona hashtagcovid test affordable testing strategy increase number test available area require ie andaman nicobar island lakshadweep northeast affordable price dg,real
314,ibuprofen coronavirus covid bad,fake
315,hashtagindiafightscorona india test lakh sample day day row total hashtagcovid test near new peak crore crore test past week,real
316,nd week jan china map genome share wide globeshowingeuropeafrica rapidly publish building pcr test hashtagcovid partner lab germany rd week identify begin contract validate production test,real
317,vila formosa cemitery paulo brazil opening grave cause panic population burial grave remain open,fake
318,hashtagindiafightscorona major highlight week crore test conduct far lakh patient recover far case fatality rate continuously decline currently stand secretary hashtagstaysafe,real
319,hashtagindiafightscorona assessment hashtagcovid prevention estimate decision lockdown slow progress pandemic india prevent lakh case thousand death detail hashtagstaysafe hashtagindiawillwin,real
320,state mixed antibody test result think viral test result statistic antibody test relatively small significant percentage overall test complete know state,real
321,rt new case hashtagcovid report new zealand registration nz covid tracer app record,real
322,vaccine covid find,fake
323,iranian publish report say coronavirus biological warfare,fake
324,canada bdsm doctor say wear mask leash tight leather prevent spread covid hashtagcdnpoli hashtagcovid,fake
325,god open admission covid bioweapon,fake
326,cdc give m address hashtagcovid health disparity american indian alaska native people suffer disproportionate burden illness funding broaden access covid resource tribal community,real
