,cleaned_text,label
219,american death hashtag_coronavirus outside hashtag_washingtonstate report people hashtag_florida die hashtag_punktrump campaign fundraiser hashtag_maralago moment imagine obama hashtag_potus hashtag_nationalcrisis,INFORMATIVE
220,sars cov corona virus outbreak last year china sars civ covid corona virus intense long year eradicate,UNINFORMATIVE
221,trust saquib nisar kkb nai ju kiya hai trust government fund shame pensiveface hashtag_covid,UNINFORMATIVE
222,king co advise high risk resident stay home covid death toll reach kpic httpurl w ecosearch news httpurl web httpurl,INFORMATIVE
223,hampton virginia veterans affairs hashtag_va restrict build entry point hashtag_coronavirus concern httpurl,UNINFORMATIVE
224,second weekly town hall hashtag_covid hashtag_homelessness address challenge people live outdoors panel feature hch leader jim withers md james o connell md register join pm ct april httpurl httpurl,UNINFORMATIVE
225,people test positive novel corona virus kashmir total case jammu kashmir reach gns hashtag_kashmir hashtag_covidpandemic hashtag_coronavirus,INFORMATIVE
226,case coronavirus confirm australia nsw case victoria queensland hashtag_covidaustralia,INFORMATIVE
227,childcare centres safe blacktown rose sharon centre people staff child confirm covid saturday people close contact confirm case diagnose virus close hashtag_covidau,INFORMATIVE
228,number death link hashtag_covid scotland rise s yesterday know case rise hour httpurl,INFORMATIVE
229,hawaii case hashtag_coronavirus devote hour hawaii currently capacity test official try retrace step tourist cruise ship disembark hilo test positive virus affect,INFORMATIVE
230,current circumstance result covid move ecojustice conference schedule october fall learn httpurl httpurl,UNINFORMATIVE
231,total people test positive covid history travel philippines taiwan japan australia usa,INFORMATIVE
232,sister er physician contract hashtag_covid work patient test negative hasn t able work hospital employ independent contractor pay check week ve cut s hour low census,INFORMATIVE
233,pcr test available test necessary people test doctor s recommendation patient recover coronavirus reteste discharge hospital httpurl,UNINFORMATIVE
234,boycott smithfield foods plant sioux falls covid case case south dakota continue protect worker production continue gt people httpurl,INFORMATIVE
235,past hrs people hashtag_italy die hashtag_covid virus death toll rise exclusive scene italy hashtag_lockeddown week stay home self isolate hashtag_coronaviruspandemic hashtag_coronaviruspakistan httpurl,INFORMATIVE
236,gt death illness hashtag_coronavirus hashtag_pandemic cause painful week accord president donald hashtag_trump hashtag_dowjone lose point close s p fall point future httpurl,UNINFORMATIVE
237,year old leilani jordan die covid work grocery store fail provide glove hand sanitizer grocery clerk essential worker miust treat employer government customer httpurl,INFORMATIVE
238,fantasy prediction v shape recovery china dash hashtag_covid hashtag_coronavirus httpurl fact china crank factory risk second round effect infection httpurl httpurl,UNINFORMATIVE
239,children covid kid test january february total confirm sars cov infection critical comorbiditie die multiorgan failure httpurl,INFORMATIVE
240,hashtag_coronavirus case hashtag_karachi reach time act responsibly protect city country practice self isolation possible step house purchase essential item include medicine hashtag_coronaviruspakistan,INFORMATIVE
241,faa temporarily halt flight philly nyc trainee nyc traffic control center test positive hashtag_covid hashtag_covid hashtag_coronavirus s flight tracker httpurl,INFORMATIVE
242,italy aggressive cautious approach death trump calling hoax offer gut feel epidemiological stat wide range strategy confront coronavirus colombia store httpurl,INFORMATIVE
243,urge patient visit st augustine hospital durban contact department screen hashtag_covid people patient staff test positive hashtag_covidsa httpurl,INFORMATIVE
244,ups continue work break work history crisis death year old manager hashtag_covid give employee thin mask wear tuesday social distancing practice difficult type work test plz,INFORMATIVE
245,hashtag_coronavirus update saudi coronavirus case pass senator test positive virus death toll italy rise day bring total follow late httpurl httpurl,INFORMATIVE
246,hashtag_covid challenge global health system test common humanity gender equality woman s right essential get pandemic recover fast build well future hashtag_gbaplus httpurl,UNINFORMATIVE
247,japan japan sparklessparklessparklessmallbluediamondfirelargebluediamondfiresmallbluediamondsparklessparkle fast spread worsen little contagion est pop infect danger uncontrolled growth proj death toll day eighto clock hashtag_covid,UNINFORMATIVE
248,world pass million covid infection month new coronavirus case report china httpurl,INFORMATIVE
249,death covid occur matter month hi emma planet death,UNINFORMATIVE
250,th case confirm thursday texans evacuate china find fever diagnose novel coronavirus patient treat methodist hospital balcons heights patient isolate time httpurl,INFORMATIVE
251,italy fast country spread hashtag_coronavirus trump win t restrict travel scared getting infect cancel cdc schedule understand exponential rate infection person walk airport,UNINFORMATIVE
252,saddest issue people recover treatment april th death death recovery recovery medical treatment covid terrible deliver nebulize immunostimulant httpurl,INFORMATIVE
253,hashtag_covid continue creep hashtag_cny cortland county confirm hashtag_covid case child person additional resident asymptomatic self quarantine hashtag_coronavirusupdate,INFORMATIVE
254,saturday birmingham doctor die hashtag_coronavirus alabama birmingham england sympathie english cousin care doctor nurse responder,INFORMATIVE
255,break news new case covid coronavirus report makkah region past hour raise total case makkah case detect single hotel httpurl,INFORMATIVE
256,hashtag_agbarr instruct attorney nationwide prioritize prosecution investigation hashtag_scammers hashtag_fraudsters hashtag_cybercriminal seek advantage public panic hashtag_coronavirusoutbreak httpurl,UNINFORMATIVE
257,pro israel group confirm dc conference attendee new york test positive coronavirus httpurl,INFORMATIVE
258,th patient chhattisgarh recover ready home person chhattisgarh covid look team expert doctor cure httpurl,INFORMATIVE
259,hashtag_covid death berkeley live tragically cut short region country world know person contribute community decade ahead,INFORMATIVE
260,coronavirus death announce florida department health late friday night release hope stormy bury hashtag_florida hashtag_covid hashtag_epictrumpfail hashtag_trumpskatrina httpurl,INFORMATIVE
261,qld case covid soar cent week detail httpurl,UNINFORMATIVE
262,louisiana year old andraia sanders die home coronavirus love mother case manager volunteer america north louisiana httpurl,INFORMATIVE
263,beggar sir pray gov release virus not kill rat talk kill die hour nyc virus potent malaria thousnd dead hashtag_covid basterdize enrich govt official,INFORMATIVE
264,jair bolsonaro son eduardo confirm father positive coronavirus test fox news lie httpurl,INFORMATIVE
265,hashtag_hshit hashtag_scary hashtag_coronavirus hashtag_coronaviruscanda alberta hashtag_s nd presumptive case coronavirus edmonton calgary close atb branches httpurl,INFORMATIVE
266,germanygermany case dead death rate germany test center numerous patient wait testing hashtag_covid receive referral notice doctor basis test munich try bribe doctor let queue,INFORMATIVE
267,new hashtag_covid relate death announce today include resident calgary s mckenzie towne continuing care centre accord chief medical officer health dr deena hinshaw people die facility outbreak hashtag_covidab,INFORMATIVE
268,difficult time understatement year hashtag_covid death describe coldly difficult include non hospital death hashtag_tory government wish wipe death fill record increase plateaus,INFORMATIVE
269,kenya happy country east central africa new report united nations say ethiopia confirm covid case bring total ethiopian nationals arrive belgium dubai,INFORMATIVE
270,long serve nurse liverpool hospital die test positive hashtag_covid staff nurse aintree university hospital liz glanister die friday trust run say add sadly miss know work httpurl,INFORMATIVE
271,ie coronavirus case spread evenly country spread community lead metro area type cluster mean compare lombardy capita basis huge part remain largely unaffected,UNINFORMATIVE
272,great county santa clara high number covid case grimacingface hand glad test hand know testing validate easily hundred,INFORMATIVE
273,report name texas aggressive us state combat covid ranking base test case caput state legislation datum available pm ct march httpurl httpurl,UNINFORMATIVE
274,hmmm late confirm coronavirus case return italy week ago s week walk north carolina require recently return italy check oh couldn t weren t test kit ve month plan,INFORMATIVE
